#db_name, benchmark, cycle_count, cycle_time_usec, trust_count, trust_time_usecs
ekey_rd_s10_e8,tc,3346,142354,11375,130665
ekey_rd_s10_e8,tc,3346,142657,11375,130448
ekey_rd_s10_e8,tc,3346,142419,11375,130544
ekey_rd_s10_e8,tc,3346,142767,11375,130494
ekey_rd_s10_e8,tc,3346,142412,11375,130392
ekey_rd_s10_e8,tc,3346,142469,11375,130529
ekey_rd_s10_e8,tc,3346,142435,11375,130460
ekey_rd_s10_e8,tc,3346,142570,11375,130618
ekey_rd_s10_e8,tc,3346,142519,11375,130506
ekey_rd_s10_e8,tc,3346,142570,11375,130599
ekey_rd_s10_e8,tc,3346,142535,11375,130597
ekey_rd_s10_e8,tc,3346,142493,11375,130590
ekey_rd_s10_e8,tc,3346,142648,11375,130487
ekey_rd_s10_e8,tc,3346,142659,11375,130707
ekey_rd_s10_e8,tc,3346,142450,11375,130446
ekey_rd_s10_e8,tc,3346,141249,11375,134186
ekey_rd_s10_e8,tc,3346,141070,11375,131763
ekey_rd_s10_e8,tc,3346,141105,11375,131613
ekey_rd_s10_e8,tc,3346,141389,11375,131831
ekey_rd_s10_e8,tc,3346,141221,11375,131871
ekey_rd_s10_e8,tc,3346,141041,11375,131857
ekey_rd_s10_e8,tc,3346,141128,11375,131810
ekey_rd_s10_e8,tc,3346,140964,11375,131913
ekey_rd_s10_e8,tc,3346,141247,11375,131750
ekey_rd_s10_e8,tc,3346,141201,11375,131746
ekey_rd_s10_e8,tc,3346,141114,11375,131679
ekey_rd_s10_e8,tc,3346,140978,11375,131748
ekey_rd_s10_e8,tc,3346,141113,11375,132088
ekey_rd_s10_e8,tc,3346,141134,11375,131680
ekey_rd_s10_e8,tc,3346,141137,11375,131806
ekey_rd_s10_e8,tc,3346,141133,11375,131653
ekey_rd_s10_e8,tc,783,16763.8,864,10442.9
ekey_rd_s10_e8,tc,783,15945.4,864,8786.31
ekey_rd_s10_e8,tc,783,15819.5,864,8706.19
ekey_rd_s10_e8,tc,783,15841.4,864,8709
ekey_rd_s10_e8,tc,783,15822,864,8734.96
ekey_rd_s10_e8,tc,783,15787.5,864,8716.08
ekey_rd_s10_e8,tc,783,15802.9,864,8707.79
ekey_rd_s10_e8,tc,783,15882.1,864,8660.13
ekey_rd_s10_e8,tc,783,15881.2,864,8713.72
ekey_rd_s10_e8,tc,783,15841.3,864,8801.63
ekey_rd_s10_e8,tc,783,15865.5,864,8721.46
ekey_rd_s10_e8,tc,783,15888.4,864,8796.37
ekey_rd_s10_e8,tc,783,15798,864,8756.86
ekey_rd_s10_e8,tc,783,15874.4,864,8807.91
ekey_rd_s10_e8,tc,783,15899.4,864,8823.8
ekey_rd_s10_e8,tc,783,15829.7,864,8723.64
ekey_rd_s10_e8,tc,783,17345.2,864,10820.1
ekey_rd_s10_e8,tc,783,16333.5,864,9071.51
ekey_rd_s10_e8,tc,783,16277.7,864,9081.28
ekey_rd_s10_e8,tc,783,16341.2,864,9064.79
ekey_rd_s10_e8,tc,783,16318,864,9115.03
ekey_rd_s10_e8,tc,783,16217.6,864,9073.08
ekey_rd_s10_e8,tc,783,16264.1,864,9114.46
ekey_rd_s10_e8,tc,783,16214.9,864,9072.81
ekey_rd_s10_e8,tc,783,16228.8,864,9061.43
ekey_rd_s10_e8,tc,783,16311.3,864,9135.8
ekey_rd_s10_e8,tc,783,16327.3,864,9052.48
ekey_rd_s10_e8,tc,783,16234.4,864,9191.18
ekey_rd_s10_e8,tc,783,16329.8,864,9115.1
ekey_rd_s10_e8,tc,783,16309.9,864,9123.83
ekey_rd_s10_e8,tc,783,16307.1,864,9076.12
ekey_rd_s10_e8,tc,783,16211.5,864,9127.39
ekey_rd_s10_e8,tc,783,16731.5,864,10428.9
ekey_rd_s10_e8,tc,783,15894.2,864,8746.44
ekey_rd_s10_e8,tc,783,15901.1,864,8706.42
ekey_rd_s10_e8,tc,783,15939.6,864,8663.34
ekey_rd_s10_e8,tc,783,15950.5,864,8739.99
ekey_rd_s10_e8,tc,783,16010.6,864,8686.96
ekey_rd_s10_e8,tc,783,15874.1,864,8681.59
ekey_rd_s10_e8,tc,783,15896.7,864,8702.08
ekey_rd_s10_e8,tc,783,15829.3,864,8697.94
ekey_rd_s10_e8,tc,783,15966.4,864,8676.58
ekey_rd_s10_e8,tc,783,15976.9,864,8784.4
ekey_rd_s10_e8,tc,783,16038.1,864,8680.36
ekey_rd_s10_e8,tc,783,15973.8,864,8700.51
ekey_rd_s10_e8,tc,783,15985.2,864,8674.4
ekey_rd_s10_e8,tc,783,15930.3,864,8768.87
ekey_rd_s10_e8,tc,783,15932.4,864,8711.2
ekey_rd_s10_e8,tc,783,16730.6,864,10399
ekey_rd_s10_e8,tc,783,16028.5,864,8742.05
ekey_rd_s10_e8,tc,783,15795.9,864,8715.94
ekey_rd_s10_e8,tc,783,15776.6,864,8638.72
ekey_rd_s10_e8,tc,783,15820.5,864,8607.8
ekey_rd_s10_e8,tc,783,15763.6,864,8634.24
ekey_rd_s10_e8,tc,783,15863.9,864,8681.63
ekey_rd_s10_e8,tc,783,15925.2,864,8664.89
ekey_rd_s10_e8,tc,783,15823,864,8697.51
ekey_rd_s10_e8,tc,783,15858,864,8656.46
ekey_rd_s10_e8,tc,783,15848.8,864,8660.18
ekey_rd_s10_e8,tc,783,15898.3,864,8677.11
ekey_rd_s10_e8,tc,783,15933.9,864,8649.66
ekey_rd_s10_e8,tc,783,15880.5,864,8652.46
ekey_rd_s10_e8,tc,783,15898.5,864,8649.35
ekey_rd_s10_e8,tc,783,15939.5,864,8667.74
ekey_rd_s10_e8,tc,783,16933.8,864,10405.3
ekey_rd_s10_e8,tc,783,15952,864,8736.92
ekey_rd_s10_e8,tc,783,16016.9,864,8653.42
ekey_rd_s10_e8,tc,783,16399.9,864,8788.01
ekey_rd_s10_e8,tc,783,16177.4,864,8655.6
ekey_rd_s10_e8,tc,783,16106,864,8753.21
ekey_rd_s10_e8,tc,783,16477.1,864,8763.17
ekey_rd_s10_e8,tc,783,16156.4,864,8760.45
ekey_rd_s10_e8,tc,783,15992,864,8724.12
ekey_rd_s10_e8,tc,783,16034.2,864,8720
ekey_rd_s10_e8,tc,783,16058.5,864,8698.55
ekey_rd_s10_e8,tc,783,16086.4,864,8686.79
ekey_rd_s10_e8,tc,783,16111,864,8755.84
ekey_rd_s10_e8,tc,783,16073.1,864,8663.66
ekey_rd_s10_e8,tc,783,16086.8,864,8708.7
ekey_rd_s10_e8,tc,783,16033.4,864,8697.39
ekey_rd_s10_e8,tc,783,17087.6,864,10572.5
ekey_rd_s10_e8,tc,783,16206.1,864,8792.37
ekey_rd_s10_e8,tc,783,16220.7,864,8799.89
ekey_rd_s10_e8,tc,783,16246.1,864,8839.26
ekey_rd_s10_e8,tc,783,16368.9,864,8824.63
ekey_rd_s10_e8,tc,783,16231.2,864,8821.08
ekey_rd_s10_e8,tc,783,16271.1,864,8820.13
ekey_rd_s10_e8,tc,783,16245,864,8825.07
ekey_rd_s10_e8,tc,783,16262.9,864,8794.78
ekey_rd_s10_e8,tc,783,16242.6,864,8842.34
ekey_rd_s10_e8,tc,783,16276,864,8817.12
ekey_rd_s10_e8,tc,783,16202.1,864,8801.62
ekey_rd_s10_e8,tc,783,16257,864,8848.05
ekey_rd_s10_e8,tc,783,16323.7,864,8882.48
